Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
28,52.27185129147478,9.778880878711517,54.89784320388649,9.423878162787362,55.3748793844396,9.416157697432025,53.66812674014673,9.535844518723005,53.49278635341903,9.79840950463845
29,53.06066325445866,9.529010920316393,55.51348473329479,9.11492455320051,55.69085539517018,9.114508734273967,54.15396571187267,9.412248881166358,53.99927935732459,9.670422801693151
30,53.611108609996194,9.34542235555803,56.284472783983944,8.627935219467798,56.0307800688471,8.692267396155684,54.777807013955204,9.101244233484737,54.629597917727295,9.189468604454435
31,54.601316772538105,8.856943083480749,56.702274388277516,8.41433838376285,56.594189809039555,8.328096010535088,55.477370114015926,8.685526814718942,54.41617601786007,9.111551396293537
32,55.36989876506128,8.507218665920597,57.1905892289069,8.034974092989598,57.118410350108206,7.936014669122137,55.999201583418106,8.486381472691368,54.6023422745366,8.986838012395483
33,56.048489847454924,8.088623201324578,57.7367118667198,7.624838861651667,57.52629003697744,7.670829064241797,56.145243921624306,8.35539702545554,54.75726921594943,8.707109741234698
34,56.54658196256526,7.86310816779496,57.98328872934894,7.434971326088782,57.87444171279695,7.501060188110941,56.597736995329115,7.951608153273102,54.79385911274769,8.513328765468067
35,56.97857770108595,7.665401771975085,58.18948977147347,7.136367053957581,58.199904879740615,7.182960113485165,56.98672454405561,7.749255405484393,55.20866049126659,8.178546800230786
36,57.39000759822133,7.508604743379869,58.562985954579716,6.759600520563442,58.536389982640195,6.896425601939634,57.03316326891322,7.633691240056496,55.68729332080367,7.830366519551707
37,57.724701365547794,7.28762466003646,58.79211034168046,6.566496623410109,58.727539292639975,6.698119407032158,57.42208049814218,7.49663806134587,56.05807668708536,7.5860376356076005
38,57.91633686409841,7.053616254819231,58.98461183053476,6.398456975437809,58.73246698810842,6.634239941653603,57.71777859169996,7.303502548779506,56.570096501097495,7.174706971328881
39,58.14012516819476,6.925073438362919,59.16525144768979,6.247711673897719,59.00803375708817,6.30065082588471,58.02252756300408,7.080772008494783,56.875293441480814,6.911266705085605
40,58.482727229308,6.703043748310865,59.56698110480425,5.496553777562493,59.19068276733067,6.1451965520464995,58.28152822243673,6.8813951191339315,56.97713515500218,6.875411136427712
41,58.872311137676256,6.352337245931925,59.939440410122586,4.901653568025483,59.13352253412497,6.169306265881676,58.472208645325935,6.804272609226807,57.516130394141115,6.4342934543157035
42,59.188173763403746,6.000945594024958,60.14816856284455,4.6200927832882925,59.38460701543066,5.837572436329457,58.61904306506405,6.612186459494843,57.668811378100415,6.350663582859091
43,59.44254249252274,5.677298150481394,60.34545988995991,4.285207451378247,59.63988293913094,5.491810772002181,58.88391014668607,6.465473275954568,57.941362451128924,6.040302256701314
44,59.68785257077366,5.362521807297388,60.498231020583056,3.817344336011748,59.82218948923477,5.367649075292161,58.81680354277779,6.421033580636366,58.17817998870238,5.845642368970034
45,59.88568782176477,5.109024429079014,60.596550067005886,3.738314573165894,59.93207440411862,5.259500166253593,58.98933487656627,6.113698745211479,58.54188953321008,5.162239194094002
46,59.93230858686517,5.032534090599205,60.67769652010968,3.7031722977726726,60.12618253524605,4.901291152063823,59.09711885336713,5.995957550122378,58.72030838888708,5.0099916396291
47,60.07190868431894,4.679624402409745,60.67807892578984,3.7012881997269447,60.129568578195155,4.8034502626611655,59.14707708737864,5.926287672714651,58.56712504541147,5.23382149320033
