Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
128,61.8551229602221,0.2844776285740978,61.50889295359018,0.4752525800291651,61.1728976457822,0.9550358072367504,60.586280749401844,1.307072627905293,59.83717105081691,1.564262652536067
129,61.86907657111456,0.270173706365549,61.48664156934933,0.478258373743097,61.22796035830174,0.9561944654334793,60.672680379258345,1.2818497999777818,59.80893477328629,1.607098722449699
130,61.86916847718806,0.261439501247326,61.512318412859024,0.48776520738201784,61.25289094367286,0.9397688366000813,60.53450212321234,1.3335959017099175,59.89032527214958,1.5757957678300787
131,61.877544884483754,0.27392034369825297,61.549769785125115,0.46787013366327357,61.31965403336412,0.9327962596145856,60.487966257309395,1.3289149485913765,59.92298580269609,1.5474735126227799
132,61.87838787811547,0.26716761699051733,61.55311189645171,0.48198553122980337,61.35442894453746,0.894469774341054,60.4714800546779,1.3181068113893641,59.87509424395929,1.5619758936473163
133,61.878442481594455,0.26109923602604534,61.6064097484114,0.49979839117332,61.36364185074234,0.8703461491937797,60.501811121428794,1.317287050755296,59.71060078738208,1.61207951887902
134,61.88116333130848,0.23516556648850953,61.578778602465405,0.4881683371539662,61.38788730620724,0.8463477037970247,60.47037520529861,1.3097795548498965,59.66894427522537,1.6706069327200044
135,61.88117670685502,0.23340075226151194,61.58783192052414,0.4675008594241759,61.40680509186308,0.8498380335662045,60.42204470543427,1.4529637531733286,59.70611923496546,1.631613397937711
136,61.881390668898675,0.22336521088510705,61.55346723677757,0.48725267515121057,61.33805161063379,0.9389698451297233,60.40606611869728,1.386705516577637,59.76565905780084,1.6053431795263255
137,61.88020526640472,0.09875157350809599,61.54271613476683,0.5065865563969206,61.389074352314154,0.9513580215024257,60.462730002998285,1.3022022740295125,59.87484490670073,1.5748494116420435
138,61.87997776794534,0.11312681667066753,61.55615511502305,0.4674778499045155,61.39340386233492,0.9644218858124035,60.58345428623771,1.2766504792966142,59.9005742574722,1.5511454439537882
139,61.879981864771054,0.1128389509690958,61.558286340552606,0.49836156827825845,61.42835998855952,0.958440540580087,60.60783981171761,1.2357455388626681,59.75891364776283,1.6064190051695872
140,61.871322774785064,0.11039371549904115,61.558581724713264,0.4967261530760753,61.406169381873404,0.9654722452655994,60.61743598459888,1.2131340190198716,59.748097987652244,1.576902451394291
141,61.87133517385671,0.10357794723470888,61.58384181822545,0.5306977467042687,61.40863543487038,0.9387542830159891,60.66192661722009,1.2189860424357253,59.659720359934525,1.5760442411167805
142,61.87180930468738,0.10336482015567149,61.56087152987065,0.5366304466834199,61.42466216873429,0.9368827609900593,60.7076210076534,1.2151922814188083,59.648350418846285,1.551436664077871
143,61.87474554745588,0.07023773911250822,61.5750871362551,0.5196609752931051,61.390055248555626,0.885160927705019,60.69642641099364,1.222801719761515,59.679823053448665,1.518879660153533
144,61.85742436103252,0.07504377574029249,61.596491886217045,0.5193043759493956,61.40839710093402,0.8622162528586057,60.716954969862286,1.1816114133020006,59.581761323424814,1.5575305420101635
145,61.85742759797253,0.07477660237891348,61.6160977456899,0.4992326908592244,61.395745902111635,0.80825410282554,60.72910019039811,1.1805212600470505,59.61667479157667,1.566134647742323
146,61.8657466033544,0.09709163837786694,61.596284509131934,0.5147287544398601,61.35058592415934,0.8397455316705452,60.76331149692793,1.1882469830408302,59.70077044329545,1.553480031544454
147,61.86574774474383,0.09702804392491098,61.61211826554328,0.5151456439212453,61.35643851179006,0.8391220203114718,60.82192740048475,1.1798470971773083,59.692255548606845,1.5336637171610634
148,61.85662244230232,0.0972950846017474,61.61063466293876,0.5105868018938527,61.37698396910362,0.8177076435862283,60.87019014853428,1.1875704646177334,59.81990717409168,1.5217334672745453
149,61.86528065395683,0.09643708677189156,61.608057170423194,0.5039439579004719,61.37796976555718,0.8144043223479006,60.863400496521194,1.1895726454268598,59.889168779516794,1.5035578588832825
150,61.867477053283785,0.09515210779570155,61.64076466785625,0.4827561662941873,61.31229809207199,0.8416614673637248,60.83840640648257,1.1876734945757779,59.82701696947483,1.5160219640339694
151,61.867487274085896,0.08782467884090737,61.64597055725757,0.45884747324764025,61.34309371954394,0.8324663526672977,60.84108983196064,1.1653847473290229,59.84974395135249,1.4784984982456335
152,61.876622681393506,0.08572240415411235,61.64406785197829,0.4388334345190053,61.3241261419722,0.8232067170122427,60.83253680305758,1.1517707731900864,59.721928648049946,1.5548210697600948
153,61.871553970743754,0.1486226667419677,61.61351404392034,0.44384467897087143,61.3180177075782,0.8160573211724896,60.83025556384389,1.1403088260050946,59.70159591200917,1.6291973489683802
