Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
94,61.576290341710965,0.9982719767106039,61.77608958499837,0.7164935011043086,61.255270905219355,1.0779780004906598,60.21982892016381,1.83849149742096,59.964198991169646,1.900092724952567
95,61.60296784558117,0.9894843338407995,61.76767899336981,0.7208364469604166,61.22685336959796,1.1141202321374897,60.270458209531434,1.8185401743006173,59.93981963063349,1.880956390702104
96,61.59895291776868,0.959177360117126,61.76793379940954,0.6439577599722689,61.22012867975769,1.0402765442587325,60.34762123753541,1.8127502837718523,59.76507367512103,1.9658128419173018
97,61.61603493086781,0.9336535843110639,61.7718192626206,0.6233367373867178,61.167365754441185,1.1233073742047244,60.259737611571495,1.8657126370374095,59.747219571418974,1.9502616459958444
98,61.63899131254226,0.9029619758352192,61.760933257714974,0.6600104092055893,61.08680873658234,1.1301482466302448,60.34285033390102,1.8547086503795052,59.73695030499762,1.9350941120259408
99,61.65341708114336,0.8798272611303398,61.762091515116175,0.6764873345365996,61.0836437981682,1.1327846032849955,60.355209767893754,1.8525884363649892,59.74892289358085,1.9392917855573908
100,61.6713230559786,0.8499108935712195,61.75469615525957,0.6663918505895081,61.09122804429985,1.0822944045471325,60.23881591215951,1.7484149577596242,59.64058971609646,1.9508037462147143
101,61.672409530829626,0.8446603085371033,61.77204334708526,0.6508986482408965,61.18920864320746,1.0552042568419662,60.2634274024678,1.722160156964432,59.65867445698523,1.8689445145256067
102,61.68851726175398,0.7868664480688797,61.77753005509135,0.6339052024907349,61.13781614127732,1.1073121299513904,60.33567993204802,1.711847055259615,59.7376214445624,1.8683180241947117
103,61.7025218806073,0.7619602072465971,61.76908678063104,0.6323034897295912,61.13701060624465,1.1408295394542063,60.2866832262734,1.7442777625618373,59.7129938248011,1.8588046710046378
104,61.70394816509237,0.7600811094136103,61.74725021378741,0.6273098610344268,61.11776284030479,1.1905223638340372,60.21902624872799,1.7670820484467284,59.8125934709203,1.8333881665477947
105,61.70364880498052,0.7643796442214712,61.74175121744862,0.6007037792622539,61.053969880978386,1.1870211971780023,60.25624145209739,1.7435493556829116,59.73184084970498,1.8136791016564278
106,61.7017159988804,0.7620186548294728,61.73961735741026,0.5975649021048698,61.101720114876485,1.1421164222293212,60.24244964424183,1.8059316156279654,59.754100183060196,1.7313410575575545
107,61.70815276609371,0.755201095065032,61.73978520545966,0.5947253231628475,61.134264550395706,1.126613591043671,60.12085285662031,1.828147520421651,59.84191203323784,1.7115977064025862
108,61.71741037478442,0.7321913723979735,61.7390780590737,0.5730943659175388,61.19731882923778,1.1221934368121318,60.16326748471541,1.7859374934558554,59.8813185058252,1.6837282216063005
109,61.72590067820117,0.7119367752319445,61.7819787865947,0.5117963126700028,61.19665706292341,1.1416342837482554,60.15698522611327,1.7681914629903963,59.90690058642168,1.6645500421362425
110,61.73327218334444,0.6981372325706373,61.78206013190854,0.4868490839954041,61.2278413551311,1.1278721811217038,60.22325904828779,1.7376658923776473,59.95341273412665,1.6382603565528369
111,61.74170516045902,0.6810254723858161,61.77218049508214,0.4852297329036828,61.2245036538406,1.0935488690867234,60.29262725234376,1.7262599927966054,59.94604753016935,1.6083939266245626
112,61.74089404989689,0.6974645004203704,61.7701920939556,0.4871413480725399,61.12075116786143,1.110501887830942,60.39879338203321,1.699201651401988,60.03098136055745,1.5993664508004786
113,61.744822555513366,0.6794361186169895,61.75876466884205,0.48447382708418685,61.096818297628765,1.1445280896970351,60.38136462297605,1.69742999278816,59.92512713889718,1.7341768673256723
114,61.74859403971622,0.6676171306284155,61.74003716156077,0.485296356542249,61.10490963452684,1.0866596947156593,60.431658917408654,1.6928070686950933,59.966953424648224,1.745925530211954
115,61.736295730026704,0.6919075160684023,61.74167335836597,0.4805316213229544,61.15658395103201,1.0725644931198262,60.394310428201955,1.706613444120569,59.95521795515914,1.7334637496310472
116,61.739866531244886,0.6743369905606138,61.73221873022202,0.4843799588662394,61.20528816040118,1.0276697105470485,60.39717190599783,1.6476655334547596,59.852169088979956,1.6817803147340928
117,61.735486904553646,0.6968201469480642,61.73775297184426,0.4743361480382293,61.1310655373969,1.0942462941688211,60.35727870225764,1.6589032424240786,59.691753195307044,1.7583902708315742
118,61.75210820406614,0.6687946258186469,61.74721726999306,0.46656684728431735,61.18313537430259,1.0438827048886343,60.35029643842574,1.6622870115241595,59.7520798029044,1.6002997476066643
119,61.76247697200307,0.612537481229605,61.746459421338095,0.46696430445914233,61.16108256337192,1.0445806893231122,60.46829219875259,1.636556418493826,59.73594592882295,1.605646774542869
120,61.76125979885642,0.6197876948790122,61.76553432965054,0.44513517353808973,61.159916795631155,1.0523154833050514,60.46994165588863,1.6295125499617082,59.738852009219066,1.531389360835031
121,61.74885320699237,0.6343431324027254,61.75873744530072,0.4359501220362559,61.14820992097503,1.0767836533932205,60.51819386327388,1.6325336516365248,59.72975808770241,1.5424776025278764
122,61.737651145513254,0.6455826138046157,61.74618462419187,0.4095132669784159,61.08732618472263,1.1218894098761478,60.369136675035975,1.6566617756573667,59.84238160596497,1.563625074026174
123,61.735719345136225,0.6352859276391568,61.75491313596201,0.4441312322010422,61.11857042277783,1.1010846823867428,60.48505321607709,1.3091305983675392,59.875052647705886,1.5669572740130115
124,61.74601854331572,0.6354203924732686,61.75754101409294,0.4482339586832544,61.08554868926174,1.0556707665699891,60.427010694098364,1.3479043167581668,59.956196675891476,1.535455396405819
125,61.74795016988223,0.6210956779656244,61.750917846761425,0.4287085085059923,61.12643586435153,1.0224537306353516,60.436861320419396,1.3026768936132962,59.935344184466665,1.5339815532199783
126,61.74908032829656,0.6103367905704663,61.75864411410908,0.4262105270411905,61.096848745392826,1.0226321185790155,60.37594817563797,1.342308223791821,59.93356640383655,1.5360966845816817
127,61.7532999506609,0.6062466918085588,61.748954286195364,0.43078734667024615,61.13615881136702,0.9957013621622316,60.40413010998862,1.3119351078857895,59.94723391693985,1.5149764205279792
128,61.77258961767183,0.5299546956208712,61.77392912437358,0.4412522098295866,61.168539013751534,1.005345821218029,60.40755467444177,1.2624770568275456,59.96300473952798,1.5054427227951706
129,61.76111424547331,0.514746709855805,61.778896615504735,0.44174331643396175,61.16294730938176,1.045129013154786,60.47856826046929,1.2626789438059227,59.9835270885441,1.5020789264888907
130,61.75681204446295,0.49756062441794496,61.77078542451406,0.4221363667623548,61.189828009094164,1.00757230462175,60.45402505999077,1.246362854908102,59.9550097519334,1.497308210008019
131,61.75687711333227,0.4976623112028102,61.78270886641905,0.4199145538743276,61.16834187412088,1.0335631404339527,60.4550201464702,1.2397172587562075,60.075943514985106,1.4847674473649901
132,61.76338734560427,0.5146086865373518,61.778491068999635,0.4345234743071358,61.17147859577953,1.004560816747037,60.417947420689174,1.2308086345894702,60.086807822523795,1.45965467820867
133,61.75828691113406,0.503152492263592,61.79182522559428,0.38737821429875097,61.21900601613298,0.9909581800292461,60.5011122026426,1.203575805148011,59.88776889772738,1.518402956829619
134,61.74711551859811,0.47996844691944845,61.81486747188357,0.3785041204847783,61.225158601059796,0.9567901955334394,60.54629396745836,1.2174322746590542,59.98948715442948,1.4392555328747125
135,61.74313408621937,0.4676979924256113,61.79654347807938,0.4221052838708636,61.29721832693117,0.9045663067494639,60.54882206309502,1.207895505155431,59.8322504801378,1.4822893892688611
136,61.74499961503671,0.4732312211443188,61.777258335813464,0.4541443886789234,61.32344039880902,0.8990801537188572,60.5650907111862,1.1990929972373856,59.696705331874625,1.5005657820431375
137,61.74325652889238,0.47665938484336534,61.77540332098391,0.4639199456598131,61.355354267599864,0.870294937722735,60.61287993408485,1.1738695483184027,59.833974086485235,1.510136971481743
138,61.74613023324036,0.4961699040533442,61.7549052799252,0.4767812306636463,61.369036884289514,0.8653629318669055,60.59578539871126,1.1426197118471706,59.92065796493246,1.5151533759929714
139,61.74724479285255,0.4826885559333229,61.75575569844617,0.4535914018158657,61.31982484710643,0.8601246594522847,60.702801477299,1.1395562171807199,59.93675993372066,1.5649332714035007
140,61.74920288873942,0.5360284136650968,61.7442420228418,0.4358102717624203,61.33656176447683,0.8491457377130427,60.570838144054626,1.1849961656306667,59.939459063515,1.5456663203497614
141,61.75938619451331,0.6125290723772171,61.75141690620063,0.44850409588054135,61.31882257413087,0.828897335037775,60.547812050265044,1.1752744568744007,59.93712871191163,1.5086715717827162
142,61.76215430623699,0.7080003545310088,61.74826494231072,0.42287968354197053,61.298317249338226,0.8417415762242353,60.59697637741832,1.1607355238430863,59.83778905683318,1.4553446993239536
143,61.764314062627626,0.7665903557088449,61.767000516136086,0.45104800216664365,61.23036016188063,0.8469705160526168,60.61048091691629,1.1676078719996899,59.93938054591192,1.4248632777643981
144,61.735292324548844,0.7557703144591247,61.766121052880116,0.4601408279456986,61.28995062144396,0.8257409866451827,60.63447454897236,1.1848076185218854,59.96030886715024,1.4244245981651342
145,61.74557327093407,0.7436740464759866,61.7711465752409,0.45356330236841563,61.31864443621264,0.8211136935442266,60.65250710526275,1.1999727979700274,59.945803104260364,1.4407049320566605
146,61.747947293667956,0.7808850800855729,61.76371546752031,0.4657962803994134,61.33672439657295,0.8351670067366541,60.603502883341996,1.2109234204536128,60.06912345185785,1.4335818815003523
147,61.75914274336454,0.8057436493455752,61.75110365731052,0.4628964009922905,61.29930838005042,0.8460100613947614,60.65039751223684,1.1979780508128723,60.18750139260044,1.4095079489322897
148,61.766387601740874,0.8243331583847683,61.76085859622667,0.44698701264885615,61.31890224241743,0.8719271880904899,60.6485904037584,1.2055960944002673,60.23670326680984,1.4072402458489908
149,61.779329212649124,0.8092934687006313,61.76912319616631,0.4432184403039218,61.35028139740444,0.8592430526440867,60.683010833469815,1.2036961915732267,60.081651169214275,1.4530175218948855
150,61.78484510691746,0.7819242212907719,61.770536394692,0.43289211719530796,61.33906582026274,0.8502181385100095,60.628109960871164,1.2515262528946918,59.95381873868379,1.4846392176701275
151,61.80115928359079,0.7642612129801397,61.784149424463074,0.4177644360947035,61.30436246432608,0.8618007400561459,60.6277301224726,1.21361142809186,59.938171787686784,1.483757809162432
152,61.8210290858738,0.7528755571289785,61.75009915112297,0.4253227408553127,61.31303962385901,0.869278554373341,60.68196772133843,1.2042543262605545,59.888854407780904,1.4724865631584054
153,61.81084326449317,0.7414543603226607,61.76413600123617,0.4694191354768682,61.30828460568638,0.8518050074353046,60.53997825629021,1.2818885615018534,59.73000754304864,1.5315963254430376
154,61.80594565129098,0.7260417581234929,61.76047754473235,0.5215150722427074,61.299182230849354,0.8882075692968789,60.56356190845144,1.2724348569251671,59.64813124384421,1.5969950746087445
155,61.80807292148961,0.7009684760709263,61.7543972245889,0.5648235941505617,61.21539664187557,0.8288526816136127,60.53049322345412,1.3013734171227738,59.66937191712609,1.5993210614255708
156,61.809624389724725,0.6689282152227607,61.785343373706255,0.5306552152595786,61.243742765747825,0.7704318416137999,60.56535244696692,1.3080671844969896,59.57076341743528,1.6330579781355532
157,61.816978055196934,0.6516199217952126,61.79026431047563,0.527545121287027,61.16368813022329,0.7833921553911339,60.490370059425516,1.3532919431914767,59.595379868620974,1.6124302068506464
158,61.81763313887289,0.6341299376923563,61.779066766623785,0.5228322163071768,61.240512315082334,0.787192673471115,60.55845377175068,1.3050485800677705,59.47423306238231,1.6840237601893318
159,61.81848357125779,0.6097844375221569,61.76322814297791,0.4954790227755849,61.1855279906457,0.78919074285989,60.590283807879665,1.297595490735515,59.51523327938065,1.6553157209029372
